"","Insulation","Temperature","Num_Occupants","Avg_Age","Home_Size","predit"
"3163",7,46,5,72.5,8,285.291862408073
"3164",9,45,7,34,6,210.247944922996
"3165",3,74,1,30.3,5,156.235680308038
"3166",4,56,8,48.5,4,205.943530424515
"3167",10,56,2,23.3,6,184.314813379128
"3168",9,40,4,16.1,2,167.530303277646
"3169",3,51,6,46.8,8,216.84972252492
"3170",10,50,9,25.5,2,179.290424096322
"3171",7,84,3,21.1,1,129.528993911256
"3172",7,41,3,40.2,4,213.997503794071
"3173",6,62,4,47.8,1,197.560228143859
"3174",4,83,1,59.6,4,206.158761795405
"3175",8,86,8,16.4,7,139.55958115029
"3176",7,41,10,67.6,3,262.80665578272
"3177",7,85,4,24.8,1,135.663628807874
"3178",9,86,1,48.1,1,188.055132134298
"3179",2,51,5,25.5,2,152.892215049578
"3180",4,50,7,52.2,2,212.362555866088
"3181",3,74,1,41,7,183.61293708201
"3182",3,55,3,43.9,1,186.275451470886
"3183",2,49,7,65.1,6,244.626527206697
"3184",5,80,3,30.6,7,164.061991410029
"3185",2,64,8,32.3,5,163.658362863454
"3186",7,78,2,63.7,3,225.104322382116
"3187",3,59,2,67.2,1,228.868225496885
"3188",9,87,2,49.2,1,189.078644022259
"3189",7,84,1,38.3,7,182.908015294206
"3190",3,62,4,24.2,7,160.219473373123
"3191",6,62,10,55.4,1,210.886681260309
"3192",10,86,1,20.4,2,140.099038386718
"3193",6,83,4,16.6,4,127.472803341066
"3194",3,71,2,49.1,1,182.847815596681
"3195",7,44,7,64.1,1,247.780371786779
"3196",4,47,8,48.3,7,222.894244651706
"3197",8,51,4,38.9,8,218.485262236639
"3198",3,51,6,40.6,6,198.318640189008
"3199",10,65,9,37.5,4,196.174329257392
"3200",4,50,5,51.7,7,227.775114570931
"3201",8,90,9,37.6,8,180.657732793209
"3202",6,43,2,66.6,4,261.098649610289
"3203",7,63,10,49,3,207.104062200134
"3204",10,64,3,72.5,2,261.118568585585
"3205",2,63,8,60.3,4,216.39964368635
"3206",8,45,3,16.1,6,172.810149320748
"3207",2,41,3,21,1,150.111723668323
"3208",2,42,4,20.7,7,167.412151728198
"3209",8,59,4,43.7,3,205.104211866029
"3210",7,69,6,19.9,1,139.412050877756
"3211",8,73,3,50.3,7,218.854613786243
"3212",6,44,7,61.2,6,254.611538685974
"3213",9,76,1,17.7,3,143.336604452143
"3214",7,73,4,26.3,3,155.394503891152
"3215",9,81,3,48.6,5,205.535800130831
"3216",9,87,3,61.8,5,226.265013235581
"3217",4,84,9,63.3,2,204.067665547192
"3218",2,83,6,32.1,8,156.789023472203
"3219",9,49,3,63.9,6,266.621984425397
"3220",2,52,9,62.2,4,229.434939301528
"3221",4,90,2,23.6,3,125.85940484762
"3222",7,58,3,66.1,1,240.608854361721
"3223",10,39,7,21.4,5,190.852226426547
"3224",2,63,2,41.7,6,187.792228387006
"3225",5,67,9,32.8,1,159.053033905317
"3226",3,77,1,16,5,125.514721136979
"3227",2,85,1,60.6,3,196.562184223235
"3228",8,77,9,37.6,5,182.452261162931
"3229",6,88,4,18.6,6,133.397818495712
"3230",4,43,6,71.8,1,254.079501751691
"3231",2,44,8,42,1,187.439294588187
"3232",2,61,1,71.7,8,255.118558266704
"3233",3,65,5,17.9,8,148.127597657936
"3234",8,76,7,37.3,8,192.784890940475
"3235",5,48,1,53.4,2,221.400657971327
"3236",2,57,8,66.4,3,230.439179949764
"3237",7,40,3,24.4,6,190.150549751728
"3238",4,59,3,55.3,7,227.560623784762
"3239",6,82,2,44.5,3,180.555420043503
"3240",9,55,10,57.8,4,241.185207128748
"3241",10,88,10,54.7,3,206.537571674515
"3242",7,58,3,37.4,1,184.189919612317
"3243",3,58,5,72.4,8,261.354091973591
"3244",7,75,9,62.9,7,236.944779957721
"3245",9,62,5,30.5,2,176.430696807306
"3246",6,75,3,35.9,4,172.641441693684
"3247",8,39,7,46,2,223.045754546137
"3248",8,50,5,20.5,7,179.743696753568
"3249",4,76,10,69,3,225.134791286134
"3250",6,76,3,60.7,6,226.866784165761
"3251",10,78,1,41.8,3,192.298442598641
"3252",10,42,6,70.4,1,272.15037356411
"3253",4,55,10,48.8,5,210.036795282884
"3254",10,39,4,55.7,5,259.086610110562
"3255",7,81,5,50.5,2,192.567375218043
"3256",8,42,9,15.1,2,159.154323247625
"3257",10,67,8,35.6,7,200.482911177763
"3258",8,44,1,43.3,6,227.688204332335
"3259",8,63,2,56.5,1,220.981851193273
"3260",2,52,2,31.5,5,174.138592724969
"3261",4,81,10,50.4,2,181.049456014672
"3262",3,81,5,30.8,2,140.53873105824
"3263",8,52,7,43.4,6,219.311613056162
"3264",6,48,10,60.8,4,243.195605827274
"3265",2,76,4,49.1,7,193.663805116009
"3266",4,60,1,43,1,184.020010982882
"3267",2,77,6,54.3,4,192.963676393242
"3268",8,56,6,53.6,1,220.294640942678
"3269",10,68,10,33.5,2,179.089301923114
"3270",4,39,4,32,1,179.857631086721
"3271",2,68,5,45,3,179.60837930338
"3272",7,84,6,70.5,2,229.004964663558
"3273",7,58,10,56.7,4,229.761997166073
"3274",7,89,7,28,5,150.353694830044
"3275",4,73,3,62.3,8,232.313863889621
"3276",4,57,10,38,5,187.066121549243
"3277",10,40,8,24.5,3,189.464351621282
"3278",4,78,7,21.7,4,134.390199966103
"3279",2,84,3,27.6,1,125.67922857475
"3280",4,46,5,71.3,8,272.956338843035
"3281",10,55,3,47.8,8,239.421307204105
"3282",2,57,1,47,4,197.356560295444
"3283",5,76,5,56.2,4,207.814157845544
"3284",6,43,9,58.7,6,250.029007338924
"3285",10,74,10,22.9,4,159.375101110043
"3286",5,87,5,58.7,6,209.502516024193
"3287",8,59,3,65.6,5,254.767572674921
"3288",8,49,4,42.3,6,220.565873784219
"3289",8,67,6,22.1,6,164.659766365641
"3290",4,64,5,27.7,4,158.902002326652
"3291",10,62,9,37.5,6,205.127131657646
"3292",10,41,9,53.2,3,244.744400062678
"3293",8,72,2,40.5,5,194.385478207892
"3294",6,81,10,54.3,4,201.710189447724
"3295",4,56,7,23.6,5,160.435167189181
"3296",7,38,7,20.3,7,185.926231833643
"3297",8,89,10,56.5,1,196.212064988523
"3298",8,43,10,28.6,7,200.411509695814
"3299",3,76,8,61.6,5,214.143171615778
"3300",10,54,5,59.4,4,249.870749542695
"3301",8,45,8,21,8,187.440876318029
"3302",8,83,9,54.8,2,201.530210769635
"3303",9,69,8,48.4,2,204.722443816744
"3304",8,77,1,18.1,8,155.7850383981
"3305",3,53,8,26.3,1,152.072141583358
"3306",7,80,6,25.4,7,159.683898235393
"3307",8,56,10,47.6,8,229.624475843316
"3308",9,86,6,17.2,1,125.966607158651
"3309",10,82,10,31,3,165.167284880958
"3310",8,39,2,63.5,7,274.649887303802
"3311",2,73,8,53.7,3,191.554469210638
"3312",6,86,7,37.5,8,177.827749694087
"3313",10,51,9,34.5,3,199.284355319697
"3314",7,48,10,47.8,4,220.965505355619
"3315",7,41,3,51.3,1,226.303537742741
"3316",7,58,5,29,7,186.168202457973
"3317",4,54,1,53,1,208.897741647685
"3318",7,50,3,23.2,4,172.749274713284
"3319",4,57,10,61,4,229.108392122034
"3320",10,86,4,38.9,5,185.174297774483
"3321",9,69,10,51.5,7,226.136107004594
"3322",4,90,1,36.9,8,168.131273062321
"3323",4,77,8,26.9,2,138.870394980897
"3324",5,39,8,40.4,5,211.306209095569
"3325",8,45,8,24.6,3,178.660266426459
"3326",2,90,3,30.4,7,144.993008975295
"3327",9,39,1,28.9,3,197.541068742706
"3328",10,44,1,50.5,1,232.635563134472
"3329",7,43,3,35.3,5,205.796657545401
"3330",5,52,6,34.8,3,183.183476183519
"3331",8,82,2,43.7,1,179.290776176522
"3332",7,53,4,21,4,165.545736931037
"3333",4,87,6,36,4,154.940987410238
"3334",7,46,4,32.7,3,191.46377336963
"3335",7,64,6,21.4,6,162.567962838204
"3336",8,82,4,33.5,8,180.902099135358
"3337",4,44,9,26.8,5,176.626993082976
"3338",5,82,7,63.9,1,207.678932771511
"3339",3,78,4,18.6,2,119.434510638695
"3340",6,40,8,45.8,1,211.691165898107
"3341",9,76,8,72,4,251.36924119178
"3342",5,73,2,36.1,8,184.403943833185
"3343",9,38,7,71.7,5,287.277211448158
"3344",2,58,9,22.3,5,148.950803925575
"3345",6,67,3,38.5,4,184.71198503153
"3346",8,55,1,49.6,4,224.160625816176
"3347",6,85,4,68.8,6,234.691591517071
"3348",9,73,10,49.6,1,199.892286080174
"3349",6,76,2,20.6,8,154.649519383606
"3350",3,43,2,24.3,8,180.654105731252
"3351",9,58,10,64.3,2,245.010212250137
"3352",10,70,10,58.6,8,245.720501370195
"3353",3,86,10,67.2,7,222.257571081408
"3354",5,52,4,48,6,219.184701734093
"3355",10,86,3,33.5,2,165.313317550461
"3356",6,50,2,18.1,5,162.838564433784
"3357",3,55,2,63.8,7,244.693218749812
"3358",4,81,3,26.2,8,154.388466401773
"3359",8,42,6,49.3,6,239.878164831077
"3360",9,54,4,59.8,5,250.772030243046
"3361",3,71,10,28.3,5,152.493200946158
"3362",7,78,7,22.2,4,145.349651951887
"3363",4,60,6,66.9,2,232.82974238579
"3364",10,76,1,17.2,2,142.507700864474
"3365",5,52,7,36.5,5,192.599425314511
"3366",7,83,6,69.2,7,243.176880142397
"3367",4,86,10,58.7,8,212.045154936217
"3368",6,39,1,51.4,8,247.652946660135
"3369",6,45,10,24.8,5,178.207502834644
"3370",4,54,9,46.1,2,196.353447262846
"3371",10,69,4,43.9,4,206.620638794563
"3372",10,81,8,50.7,8,221.159265271131
"3373",9,68,8,27.5,7,180.364355076477
"3374",10,84,4,72.8,2,244.040803958288
"3375",5,42,10,29.6,3,180.58467051025
"3376",9,68,9,55.3,1,215.716036840987
"3377",10,60,1,56.8,5,243.787406242991
"3378",5,52,4,41.7,3,197.285527855598
"3379",10,84,10,58.9,7,230.959750868247
"3380",2,65,2,31.4,2,153.118423370645
"3381",7,44,6,37.6,6,211.812741638194
"3382",4,61,10,16.6,7,147.860957167126
"3383",6,57,7,59.2,7,242.542357455862
"3384",8,79,2,55.5,5,217.783233546718
"3385",6,74,8,38.5,5,180.449208297591
"3386",5,56,2,24.7,3,160.924854014276
"3387",7,71,6,32.4,3,168.587922344654
"3388",9,52,7,19.5,4,169.311092502177
"3389",9,46,1,70.6,3,273.426125747353
"3390",4,40,5,66.1,2,248.924598742192
"3391",5,80,5,69.1,4,229.693481070054
"3392",3,44,8,71.1,5,260.656110079552
"3393",5,71,2,18.9,5,142.817224731464
"3394",2,74,9,30.4,4,147.7835673673
"3395",7,81,2,15.9,7,141.214548614671
"3396",9,63,7,26.3,6,179.452461810528
"3397",2,66,8,25.9,1,136.651242360079
"3398",4,48,6,57.8,6,238.06598190289
"3399",8,55,8,28.6,2,174.652747293732
"3400",10,82,3,53,8,226.155509610404
"3401",4,65,7,16,5,137.66561360123
"3402",9,47,6,41.4,1,207.466541574795
"3403",3,68,6,35.5,2,160.81816807273
"3404",10,61,3,24.6,2,169.565738857237
"3405",6,58,3,51.9,4,218.883274561869
"3406",7,77,4,59.4,4,220.154831148246
"3407",3,84,7,34.8,2,145.254297068237
"3408",7,55,3,39.6,7,210.153557958125
"3409",7,75,1,53.4,1,201.392133615167
"3410",3,68,4,52,1,190.620548657601
"3411",9,61,5,31.3,2,178.873277581887
"3412",7,77,1,28.6,1,150.900028296451
"3413",2,48,1,41.9,1,185.645714137436
"3414",7,89,8,65.4,5,223.60627472617
"3415",6,84,3,32.5,3,154.956807692852
"3416",6,77,3,53.7,1,196.378591390057
"3417",4,65,9,57.5,3,212.366062775033
"3418",7,62,5,51.5,3,214.233324930063
"3419",8,49,8,41.9,7,221.875221988464
"3420",9,82,4,57.5,2,212.378151379552
"3421",7,48,10,21.9,7,179.565386588441
"3422",5,80,9,27.1,3,142.881841358982
"3423",8,63,2,24.8,2,161.836976706899
"3424",10,62,1,29.4,1,175.498138362003
"3425",8,85,2,16.1,6,138.28200644166
"3426",7,44,1,67.7,2,259.642573826793
"3427",9,45,7,58.2,8,264.163725011148
"3428",9,58,10,61.1,1,235.548089428002
"3429",9,89,10,15.6,7,138.164742331319
"3430",8,54,5,45.2,2,208.962105729195
"3431",3,57,3,17.1,8,154.052282287414
"3432",7,73,3,24,7,163.828124165508
"3433",7,42,1,36.1,4,205.6056459653
"3434",7,46,3,62.8,3,250.903810044402
"3435",3,68,6,59.2,4,213.751039889987
"3436",10,83,10,69.5,4,243.15280408717
"3437",4,78,3,66.9,3,221.149432834099
"3438",7,53,10,37.5,6,202.710977046235
"3439",6,47,7,59.8,6,249.24961290402
"3440",8,73,3,30.5,6,176.759936370376
"3441",5,72,3,51,8,214.29557908016
"3442",7,55,6,51.4,2,216.685767408661
"3443",7,40,3,26.1,7,196.663947761176
"3444",8,65,9,15,3,142.12091803543
"3445",6,78,7,69,3,230.852841647677
"3446",3,82,3,70.1,2,217.463311143202
"3447",10,48,10,34.5,7,214.311218729897
"3448",6,75,8,18.1,3,133.133603527096
"3449",4,61,4,50.1,1,196.300504587868
"3450",2,80,6,37.6,7,167.039287187096
"3451",2,62,6,17.1,3,129.712704267441
"3452",10,47,3,27.7,1,184.667245824468
"3453",4,50,4,63.8,2,235.972904051446
"3454",6,80,4,22.7,4,142.074066869437
"3455",7,42,1,29,4,191.648348518583
"3456",4,69,9,21.9,2,135.731773834271
"3457",6,87,8,19.8,3,126.036361154357
"3458",10,66,3,70.8,1,252.865315493839
"3459",7,75,10,33.2,1,159.262010569243
"3460",8,70,5,32.1,1,166.119558484948
"3461",4,82,4,58.6,4,204.255996494181
"3462",7,50,1,61.5,2,242.234946020796
"3463",6,66,3,23,8,167.797795728532
"3464",2,57,10,37.3,1,166.352981273115
"3465",8,67,10,33.7,1,170.529853740958
"3466",6,49,5,59.3,8,253.407786861355
"3467",4,80,4,65.5,4,219.559985714837
"3468",5,53,5,53.6,2,216.3683485065
"3469",3,75,2,62.8,8,228.50036127345
"3470",10,77,6,30.2,6,178.534634085922
"3471",3,59,7,53.7,5,213.670947902017
"3472",3,63,7,67.9,8,247.620362296067
"3473",4,60,10,39.6,7,193.94466516947
"3474",8,64,6,54,5,226.80758678382
"3475",6,39,1,18.8,2,164.538268067323
"3476",9,80,8,35,4,175.154318980915
"3477",3,76,8,21.2,4,131.552673439015
"3478",8,58,5,58.3,1,228.063082373659
"3479",6,59,8,43.5,7,209.670223900584
"3480",3,69,1,44.8,1,176.403618316138
"3481",3,63,5,37.6,6,182.25101883671
"3482",10,48,3,32.2,7,211.672552051801
"3483",4,76,6,28.2,7,158.691351002114
"3484",2,45,2,44.2,6,208.36546548216
"3485",9,42,6,24.9,1,179.380206340985
"3486",7,55,2,19.5,1,151.880544904563
"3487",8,45,1,17.8,7,179.861464863917
"3488",9,79,4,32.2,6,177.938815049298
"3489",10,61,10,52.9,7,239.17318506392
"3490",7,79,6,57.1,1,203.841150820897
"3491",4,85,1,18.2,5,126.20561177136
"3492",8,78,3,17.1,7,149.239866893035
"3493",7,69,1,72.8,6,260.606089214825
"3494",4,40,10,62.2,1,236.7416105065
"3495",3,79,7,21,8,141.504725827685
"3496",5,75,4,69.6,5,238.466495701957
"3497",6,56,5,57,2,223.767856696773
"3498",6,51,10,44.8,7,218.647288200381
"3499",8,44,8,15.4,6,170.95921144834
"3500",5,52,2,17.1,5,155.807378238066
"3501",4,46,7,24.6,5,171.100259142459
"3502",10,79,7,72.2,1,243.232565549971
"3503",5,42,7,32.2,3,186.502669819489
"3504",7,83,7,46.3,7,197.89072256852
"3505",5,89,6,50.8,3,182.449221829674
"3506",4,44,2,48.8,2,212.243138705192
"3507",6,57,1,19.9,8,170.071029853038
"3508",8,87,9,41.2,4,177.658415413489
"3509",7,58,5,22,3,159.72144711182
"3510",5,51,8,66.2,7,257.928165156802
"3511",5,42,2,38.2,7,212.328402458152
"3512",7,58,2,53.3,1,215.715361393656
"3513",2,80,7,33,6,154.556062439593
"3514",3,62,2,53.6,5,212.209377458694
"3515",2,74,3,58.6,6,211.176366223779
"3516",9,72,3,64.3,7,250.571487484097
"3517",2,77,6,43.8,2,165.979582927629
"3518",10,78,10,40.9,7,200.794618362899
"3519",3,83,3,47.2,4,177.919204571844
"3520",7,76,8,48.6,1,189.203575305398
"3521",10,45,8,33.1,2,198.849226286539
"3522",9,41,9,50.8,7,249.386965344364
"3523",6,70,3,22.2,5,153.230902665293
"3524",10,59,8,35.7,2,191.781363719114
"3525",8,57,4,66.9,5,258.794030494687
"3526",3,80,9,68,8,232.490258216997
"3527",2,50,9,53.2,8,226.16848506132
"3528",6,85,4,33,8,170.658379097757
"3529",8,74,8,28.8,4,164.860307097073
"3530",9,61,5,47.7,3,214.284178755665
"3531",5,80,3,53.6,4,199.761242206013
"3532",3,46,3,38.3,1,183.096226707195
"3533",10,62,8,71.1,5,268.276016340283
"3534",7,79,7,63.6,2,219.521509464083
"3535",10,88,9,69.8,8,252.347909664439
"3536",5,51,5,70.6,5,261.041614464457
"3537",8,51,2,66.7,7,270.501369743749
"3538",5,46,2,67.7,5,260.497260499587
"3539",10,47,4,63.1,3,260.33121241382
"3540",5,82,3,24.8,5,144.577380608536
"3541",8,87,8,46.9,5,192.304038356962
"3542",10,52,10,65.7,4,262.650455003974
"3543",7,81,4,35.9,8,183.164471805175
"3544",8,53,3,21.5,3,166.951608652019
"3545",5,81,1,31,5,158.17328824251
"3546",9,49,7,24.2,4,181.160212872041
"3547",2,54,8,52.1,5,211.280805802405
"3548",4,69,4,54.8,1,198.580422005097
"3549",9,42,1,34.3,8,221.40424488695
"3550",2,89,6,34.8,6,150.534143111339
"3551",10,61,8,62.2,7,257.993196436299
"3552",5,39,5,60.1,1,238.15363171582
"3553",5,70,2,32.9,4,168.037073969285
"3554",9,64,10,30.5,3,176.517557779109
"3555",9,44,8,15.9,4,168.924614514058
"3556",8,58,1,23.5,2,163.900011675175
"3557",2,66,1,57.6,3,207.193357879687
"3558",10,79,2,35.1,8,193.84613490265
"3559",7,85,5,36.9,7,178.210109527108
"3560",8,86,1,37.7,4,173.799655193252
"3561",2,54,10,50.2,4,203.836326950877
"3562",4,38,3,59.8,3,241.98923703333
"3563",6,42,6,28.8,6,192.9278965811
"3564",7,85,1,35.2,7,175.944056473505
"3565",8,60,8,64.2,3,243.457688364155
"3566",7,76,1,17.2,5,142.045686814796
"3567",3,87,2,57.4,5,197.931291788783
"3568",6,87,4,43.8,4,177.463303113188
"3569",10,82,5,25.6,7,168.582708943203
"3570",9,57,9,52.3,2,222.559300056653
"3571",8,66,9,34.8,2,177.002648133341
"3572",5,86,9,17.1,8,133.861660136198
"3573",10,38,3,45,7,245.534279198214
"3574",2,78,8,20.7,7,135.018925179403
"3575",9,40,7,52.7,2,238.672312406618
"3576",2,63,10,67.1,5,232.400788525212
"3577",4,71,9,61.6,6,224.720875014695
"3578",10,43,10,70.5,8,292.601761828524
"3579",4,44,10,64.4,3,243.929716510653
"3580",8,42,3,32,8,213.01943473548
"3581",2,55,5,32.7,3,166.737893874283
"3582",5,56,8,72.7,2,250.498785530682
"3583",8,42,6,71.1,7,285.904475330526
"3584",4,84,9,56.8,4,197.632877802357
"3585",5,73,10,16.6,2,124.889791802953
"3586",2,56,9,50.1,5,205.340358869665
"3587",2,55,9,58.6,6,226.091236904441
"3588",6,76,4,54.9,3,205.681559791302
"3589",8,57,7,25.7,6,180.167022560716
"3590",10,38,1,30,3,203.898909051454
"3591",5,43,10,39.4,4,202.151254967058
"3592",6,46,4,17.3,1,151.52166427761
"3593",7,63,7,51.1,4,215.21066312688
"3594",5,42,5,54.6,2,227.903368000926
"3595",2,41,3,40.7,3,195.181329318415
"3596",6,41,2,15.6,7,172.096390726452
"3597",6,41,8,57.1,4,242.549494944408
"3598",4,48,2,16,7,160.142195411868
"3599",6,49,6,67.8,5,260.333739034508
"3600",9,89,7,68.5,8,246.134823581053
"3601",7,57,5,41.8,3,199.514542180433
"3602",5,46,3,60.1,8,254.802625680326
"3603",6,46,2,35.4,4,197.155390882961
"3604",3,70,7,19.6,4,133.895890985902
"3605",3,87,6,69.7,7,227.378019962179
"3606",9,51,8,25.2,7,190.631745229885
"3607",8,55,3,50.9,5,229.349779675187
"3608",8,70,9,32.1,6,180.901272859525
"3609",4,87,2,56.8,1,187.391276881723
"3610",4,42,1,56.8,7,245.836034330697
"3611",7,53,4,52.9,5,231.426794502577
"3612",8,54,4,64.8,7,263.618618157179
"3613",6,48,5,27.2,1,168.974434192184
"3614",4,58,2,22.3,6,160.656054325261
"3615",9,57,10,24,1,163.486223268701
"3616",5,52,4,19.7,3,154.037563936194
"3617",6,65,9,33.3,6,180.958861272158
"3618",8,82,10,47,6,199.483850071567
"3619",8,61,3,45.6,1,201.025347203187
"3620",10,72,10,71.2,3,252.892385272447
"3621",10,59,4,50.1,5,230.679486653558
"3622",8,63,10,20.1,1,147.274458937194
"3623",10,62,1,67.5,1,250.395748604244
"3624",8,41,8,27.1,6,196.569047610742
"3625",2,61,1,22.3,6,151.664201325416
"3626",4,38,10,42.7,7,219.177102354294
"3627",2,76,1,29.4,8,158.91560543171
"3628",3,89,6,42.2,3,158.892170427012
"3629",7,82,8,26.1,8,161.953707087032
"3630",7,64,9,17.8,7,157.855656875578
"3631",3,66,4,20.8,6,146.884477078034
"3632",3,84,5,31.1,4,144.861713174138
"3633",7,42,3,66.4,4,264.631969647849
"3634",2,39,1,45,1,199.569093287327
"3635",7,39,7,37.4,3,205.985727603508
"3636",8,51,9,24,3,171.992252487631
"3637",2,49,2,35.7,5,185.004804823937
"3638",2,45,8,45.8,5,206.725509459459
"3639",5,51,5,31.9,2,175.44998463193
"3640",6,85,1,59.4,3,207.505262659605
"3641",8,55,7,65.7,2,247.853499761042
"3642",6,77,8,49.3,4,195.898734437085
"3643",3,58,10,66.5,4,235.724940989107
"3644",5,67,6,72.9,1,238.689153531722
"3645",8,83,5,43.1,6,192.292031851736
"3646",10,59,7,56.3,2,232.546143246871
"3647",8,57,7,41,7,213.415525538523
"3648",10,71,9,43.3,7,211.871029618099
"3649",5,61,3,46.5,7,211.847097706333
"3650",6,55,2,51.6,4,221.172270989638
"3651",4,40,3,64.8,8,265.936014102006
"3652",4,62,6,39,8,195.272665117943
"3653",6,45,4,47,6,226.633892551973
"3654",8,51,6,39.7,7,216.348488047948
"3655",10,66,9,64,3,244.227030185304
"3656",2,41,8,19.6,8,168.215355894338
"3657",4,74,2,51.8,7,207.900311538123
"3658",5,43,4,52.5,2,223.174184488877
"3659",3,79,2,36.8,3,158.051871580269
"3660",6,84,7,36.7,6,171.651931766144
"3661",3,88,6,39.3,7,166.747269550581
"3662",10,72,1,41,8,211.802904054119
"3663",8,41,3,55.5,2,241.056991678297
"3664",8,78,5,72,5,250.282257726838
"3665",8,40,10,42.1,3,216.873776079825
"3666",7,81,10,41.2,4,179.283507321891
"3667",3,46,8,58.1,5,233.360639953971
"3668",6,87,4,33.7,7,167.123085706309
"3669",3,77,5,71.9,7,240.671050532467
"3670",4,82,1,29.7,1,138.736245071789
"3671",8,44,3,31.2,4,197.020886866135
"3672",10,57,10,41.8,7,220.832331614634
"3673",3,79,10,19.5,4,125.063085160803
"3674",8,62,3,45.2,1,199.369093045322
"3675",2,87,8,21.4,4,119.051119223107
"3676",9,89,10,55.7,5,210.650965880335
"3677",8,64,3,22.7,8,175.598934991551
"3678",5,85,4,37.2,2,156.560234671228
"3679",10,89,1,71.8,2,238.532226011334
"3680",8,87,5,52.8,6,207.880742142515
"3681",3,44,2,40.2,4,198.354621650967
"3682",5,53,7,49.6,8,226.996224136036
"3683",6,85,5,48.8,1,179.24875247237
"3684",2,51,10,22.3,5,154.771337946755
"3685",9,66,5,48.5,6,221.021723948565
"3686",7,62,3,64.2,2,236.565602656127
"3687",7,41,6,16.8,8,179.876559969193
"3688",3,86,3,65.7,5,214.848537859937
"3689",6,82,4,71.1,6,241.822752186636
"3690",3,85,10,54.6,8,201.529720084393
"3691",6,57,8,52.3,5,222.366244773836
"3692",9,84,5,25.8,5,157.567482820827
"3693",7,87,1,57.7,3,205.749034027892
"3694",10,89,2,21.7,1,136.604348612336
"3695",9,58,3,28.7,1,173.738344841994
"3696",7,45,7,36.2,4,201.57869239487
"3697",4,69,6,72.7,1,233.230620569436
"3698",5,87,10,63.6,4,211.44720346786
"3699",4,59,1,23.8,6,163.00381036366
"3700",5,58,7,72.5,6,261.320765460501
"3701",4,40,3,66.5,6,262.934882446244
"3702",2,64,8,58.7,1,202.869880013124
"3703",3,80,7,48.5,1,172.494183966966
"3704",5,55,3,55.6,8,238.127103371927
"3705",9,79,3,42.6,1,182.794716408767
"3706",7,66,7,60.2,2,224.146791256926
"3707",8,38,6,19.7,3,175.655175693444
"3708",10,59,1,58.7,7,254.73540499035
"3709",3,61,1,40.7,8,197.503760042809
"3710",2,64,5,28.8,6,160.75639115617
"3711",7,84,7,61.3,4,216.993513489027
"3712",8,83,3,62,5,226.812372136905
"3713",3,58,3,67.3,5,242.351815478967
"3714",5,88,10,53.9,4,191.508855471337
"3715",5,63,2,49.7,3,203.980774771012
"3716",3,71,7,68.1,5,231.539575610025
"3717",8,38,4,38,5,218.510555718749
"3718",10,89,8,37.1,5,177.950210308371
"3719",6,48,7,35.8,4,194.857068583078
"3720",9,87,7,67.1,1,222.921966286017
"3721",3,82,10,44.7,6,178.3348991673
"3722",10,64,4,59.1,6,247.193707712338
"3723",7,60,5,70.4,7,265.813152205827
"3724",7,78,8,54.4,5,211.551495719104
"3725",10,64,7,42,2,200.085328993514
"3726",10,70,6,35.2,6,194.453209582918
"3727",3,90,10,39.3,6,160.760069512438
"3728",8,86,3,34.7,7,176.878817699369
"3729",4,71,6,17.4,3,129.124130502899
"3730",2,42,6,38.7,7,202.258931946717
"3731",10,73,8,60.3,8,246.990524401515
"3732",3,88,3,28.5,4,136.808797534608
"3733",4,53,1,34.1,4,182.128266214193
"3734",3,52,5,35.8,3,178.767222348911
"3735",10,71,3,68.4,8,265.998287306622
"3736",9,90,4,64.1,3,221.564630114587
